Product ID,Product Name,Order Date,Sales,Quantity,Category,Region,Cost,Profit
106,Laptop,20-03-2023,65,6,Electronics,West,579,-514
112,Coffee Maker,15-10-2023,1375,6,Appliances,East,353,1022
101,Coffee Maker,12-07-2023,472,5,Appliances,West,233,239
105,Laptop,01-10-2023,294,2,Electronics,West,201,93
105,Laptop,05-09-2023,976,2,Appliances,West,246,730
106,Coffee Maker,20-12-2023,1180,7,Electronics,North,274,906
103,Smartphone,10-08-2023,1161,2,Electronics,North,365,796
105,Coffee Maker,15-10-2023,178,6,Appliances,North,327,-149
107,Microwave,01-10-2023,956,5,Appliances,West,211,745
105,Headphones,05-04-2023,936,4,Electronics,West,363,573
105,Smartphone,10-08-2023,390,7,Electronics,East,540,-150
105,Headphones,10-02-2023,53,8,Appliances,South,412,-359
110,Microwave,20-03-2023,1400,4,Appliances,North,228,1172
110,Laptop,20-06-2023,1483,1,Appliances,West,361,1122
103,Coffee Maker,20-06-2023,355,1,Electronics,East,194,161
101,Laptop,15-05-2023,957,1,Electronics,East,271,686
105,Laptop,15-05-2023,656,1,Appliances,East,256,400
114,Laptop,10-02-2023,1298,5,Electronics,North,585,713
109,Microwave,05-09-2023,1421,4,Appliances,North,480,941
114,Blender,15-05-2023,1041,9,Appliances,South,225,816
101,Smartphone,25-03-2023,370,3,Electronics,East,233,137
103,Headphones,15-10-2023,608,7,Electronics,North,487,121
113,Microwave,20-03-2023,1254,8,Appliances,East,286,968
113,Laptop,03-11-2023,667,6,Appliances,East,558,109
104,Headphones,01-10-2023,760,1,Electronics,North,301,459
114,Laptop,03-11-2023,1459,8,Appliances,West,38,1421
101,Headphones,10-02-2023,1181,3,Electronics,North,230,951
101,Blender,15-01-2023,580,8,Electronics,West,88,492
108,Coffee Maker,01-10-2023,459,4,Appliances,East,422,37
102,Coffee Maker,01-10-2023,1369,8,Appliances,East,148,1221
112,Smartphone,05-04-2023,867,1,Electronics,South,582,285
108,Headphones,10-02-2023,1244,3,Electronics,South,428,816
107,Coffee Maker,10-02-2023,1404,6,Electronics,South,360,1044
110,Coffee Maker,20-06-2023,542,9,Electronics,South,296,246
110,Laptop,12-07-2023,1268,2,Electronics,South,549,719
102,Coffee Maker,03-11-2023,61,1,Appliances,East,509,-448
106,Microwave,05-09-2023,244,3,Appliances,South,163,81
106,Smartphone,12-07-2023,539,4,Appliances,East,384,155
103,Coffee Maker,20-12-2023,844,5,Appliances,East,527,317
111,Coffee Maker,25-03-2023,930,3,Appliances,North,136,794
102,Blender,20-12-2023,231,2,Electronics,East,319,-88
112,Coffee Maker,15-01-2023,1011,2,Appliances,East,176,835
101,Headphones,01-10-2023,705,7,Electronics,South,356,349
106,Laptop,20-06-2023,1389,9,Electronics,East,444,945
112,Headphones,15-01-2023,743,2,Electronics,West,239,504
105,Coffee Maker,01-10-2023,79,7,Appliances,South,325,-246
114,Headphones,25-03-2023,1169,7,Appliances,South,427,742
114,Coffee Maker,12-07-2023,1454,7,Electronics,South,132,1322
111,Smartphone,10-02-2023,827,3,Electronics,North,537,290
109,Headphones,15-05-2023,493,7,Appliances,South,238,255
101,Headphones,03-11-2023,347,1,Appliances,East,457,-110
107,Coffee Maker,15-05-2023,857,1,Electronics,West,422,435
105,Headphones,15-10-2023,894,5,Appliances,South,138,756
105,Coffee Maker,10-08-2023,1065,2,Appliances,West,377,688
114,Blender,05-04-2023,1434,9,Appliances,South,79,1355
102,Laptop,05-09-2023,1447,7,Appliances,North,134,1313
111,Laptop,25-03-2023,603,4,Electronics,East,449,154
103,Smartphone,05-04-2023,352,4,Electronics,West,402,-50
107,Coffee Maker,15-10-2023,470,2,Appliances,West,56,414
106,Laptop,15-10-2023,1319,5,Electronics,North,302,1017
112,Coffee Maker,05-09-2023,1310,4,Electronics,East,369,941
102,Laptop,01-10-2023,234,1,Appliances,North,330,-96
106,Coffee Maker,05-04-2023,517,8,Appliances,East,509,8
102,Blender,12-07-2023,803,3,Appliances,North,573,230
102,Smartphone,05-09-2023,412,6,Electronics,South,586,-174
102,Coffee Maker,15-10-2023,1356,4,Electronics,North,294,1062
114,Coffee Maker,12-07-2023,385,9,Appliances,West,571,-186
111,Coffee Maker,10-02-2023,211,7,Electronics,West,195,16
103,Laptop,20-06-2023,1233,9,Electronics,North,345,888
102,Coffee Maker,12-07-2023,1395,3,Appliances,West,30,1365
104,Blender,01-10-2023,61,1,Electronics,West,290,-229
109,Blender,15-05-2023,1497,5,Electronics,South,92,1405
106,Headphones,05-04-2023,1146,3,Appliances,East,512,634
101,Smartphone,01-10-2023,637,6,Appliances,East,350,287
108,Blender,10-08-2023,250,8,Appliances,East,230,20
112,Headphones,03-11-2023,571,4,Electronics,North,251,320
114,Smartphone,20-03-2023,554,5,Appliances,East,181,373
107,Coffee Maker,15-10-2023,837,5,Electronics,North,491,346
110,Smartphone,03-11-2023,1112,4,Electronics,North,246,866
103,Blender,03-11-2023,109,4,Appliances,East,225,-116
101,Microwave,05-09-2023,627,4,Appliances,East,231,396
105,Microwave,25-03-2023,370,4,Electronics,North,263,107
113,Microwave,10-08-2023,1481,4,Appliances,West,170,1311
104,Blender,15-05-2023,972,5,Appliances,West,527,445
110,Coffee Maker,12-07-2023,1459,2,Electronics,West,584,875
108,Smartphone,20-06-2023,618,2,Electronics,South,86,532
101,Headphones,01-10-2023,1151,9,Electronics,North,533,618
110,Blender,10-02-2023,1267,2,Electronics,East,171,1096
101,Microwave,20-03-2023,1358,6,Appliances,North,568,790
112,Laptop,15-01-2023,576,2,Electronics,North,135,441
104,Blender,10-08-2023,573,5,Appliances,East,194,379
108,Laptop,03-11-2023,662,4,Electronics,South,244,418
105,Coffee Maker,20-06-2023,1229,7,Electronics,West,100,1129
102,Headphones,15-01-2023,1413,7,Electronics,North,119,1294
106,Microwave,20-03-2023,174,6,Appliances,South,257,-83
105,Microwave,25-03-2023,920,5,Appliances,South,108,812
102,Coffee Maker,25-03-2023,329,1,Appliances,East,378,-49
113,Coffee Maker,05-04-2023,966,3,Appliances,North,275,691
114,Blender,20-12-2023,671,9,Electronics,North,301,370
111,Coffee Maker,20-03-2023,895,1,Appliances,East,432,463
111,Headphones,20-03-2023,723,5,Appliances,West,145,578
111,Headphones,15-01-2023,1201,2,Appliances,West,464,737
103,Coffee Maker,20-06-2023,363,4,Electronics,South,559,-196
109,Headphones,01-10-2023,381,1,Electronics,East,471,-90
107,Coffee Maker,05-09-2023,1223,3,Electronics,West,201,1022
107,Laptop,20-12-2023,85,7,Appliances,North,45,40
111,Headphones,15-01-2023,1493,3,Electronics,East,85,1408
106,Blender,10-02-2023,1095,4,Electronics,South,132,963
108,Smartphone,03-11-2023,255,2,Appliances,West,313,-58
104,Coffee Maker,25-03-2023,688,3,Electronics,North,546,142
108,Microwave,03-11-2023,897,9,Electronics,East,307,590
104,Coffee Maker,25-03-2023,1429,3,Appliances,North,298,1131
108,Coffee Maker,05-04-2023,489,5,Electronics,West,429,60
109,Coffee Maker,01-10-2023,778,2,Appliances,East,532,246
103,Blender,10-02-2023,1169,4,Appliances,South,115,1054
103,Coffee Maker,25-03-2023,990,7,Appliances,South,349,641
111,Microwave,15-01-2023,213,7,Appliances,North,61,152
113,Coffee Maker,10-02-2023,197,3,Appliances,North,365,-168
102,Coffee Maker,15-01-2023,343,5,Appliances,North,80,263
113,Coffee Maker,05-09-2023,244,1,Appliances,East,108,136
110,Microwave,05-09-2023,712,1,Electronics,South,203,509
103,Microwave,03-11-2023,529,5,Electronics,North,530,-1
103,Laptop,25-03-2023,172,9,Appliances,North,105,67
105,Smartphone,25-03-2023,1473,1,Electronics,West,345,1128
105,Smartphone,20-06-2023,748,1,Electronics,North,402,346
102,Microwave,05-09-2023,1014,4,Appliances,West,110,904
112,Smartphone,01-10-2023,710,4,Appliances,East,100,610
110,Laptop,01-10-2023,1177,2,Appliances,North,100,1077
113,Blender,10-08-2023,759,9,Electronics,North,75,684
106,Microwave,10-08-2023,445,9,Electronics,West,76,369
105,Microwave,05-04-2023,961,2,Electronics,East,451,510
106,Smartphone,05-09-2023,1410,9,Appliances,West,178,1232
101,Blender,15-01-2023,1054,6,Electronics,East,159,895
105,Smartphone,15-01-2023,1215,8,Electronics,North,485,730
109,Smartphone,15-05-2023,366,4,Electronics,West,534,-168
112,Microwave,10-02-2023,1474,2,Appliances,North,273,1201
110,Laptop,12-07-2023,730,2,Appliances,East,503,227
114,Microwave,03-11-2023,1383,9,Electronics,South,411,972
102,Headphones,10-08-2023,544,1,Electronics,East,132,412
101,Blender,03-11-2023,605,7,Appliances,South,518,87
114,Smartphone,25-03-2023,659,3,Electronics,North,66,593
110,Coffee Maker,05-04-2023,158,3,Appliances,North,578,-420
113,Blender,01-10-2023,421,2,Appliances,West,549,-128
111,Coffee Maker,12-07-2023,904,6,Appliances,East,362,542
109,Microwave,20-03-2023,665,2,Electronics,North,426,239
110,Laptop,05-04-2023,817,4,Appliances,East,325,492
109,Microwave,20-03-2023,255,9,Appliances,South,136,119
109,Laptop,15-10-2023,896,9,Electronics,East,559,337
106,Coffee Maker,05-09-2023,92,6,Electronics,East,112,-20
108,Microwave,20-03-2023,914,4,Appliances,East,317,597
114,Blender,20-03-2023,1318,7,Electronics,East,490,828
111,Blender,03-11-2023,1360,1,Appliances,South,244,1116
113,Laptop,15-10-2023,1428,4,Appliances,South,310,1118
101,Blender,20-06-2023,834,5,Electronics,West,488,346
110,Coffee Maker,20-06-2023,525,8,Electronics,South,373,152
104,Microwave,20-06-2023,132,2,Electronics,South,223,-91
101,Headphones,05-09-2023,1183,5,Appliances,West,187,996
108,Coffee Maker,12-07-2023,239,6,Electronics,South,494,-255
101,Laptop,05-04-2023,849,5,Electronics,East,133,716
103,Blender,05-04-2023,985,9,Electronics,North,63,922
113,Laptop,20-12-2023,300,1,Electronics,North,131,169
104,Laptop,25-03-2023,340,3,Appliances,West,354,-14
108,Blender,20-06-2023,1274,2,Appliances,South,170,1104
106,Headphones,05-09-2023,375,3,Appliances,South,503,-128
114,Microwave,25-03-2023,1482,9,Electronics,West,60,1422
110,Headphones,10-02-2023,886,9,Appliances,North,92,794
112,Smartphone,25-03-2023,557,2,Electronics,East,589,-32
107,Microwave,03-11-2023,780,3,Appliances,West,116,664
114,Blender,03-11-2023,121,4,Appliances,East,333,-212
108,Laptop,12-07-2023,1320,9,Appliances,West,90,1230
102,Blender,10-08-2023,690,3,Appliances,West,425,265
113,Blender,20-03-2023,989,7,Electronics,North,363,626
110,Headphones,20-06-2023,657,3,Appliances,North,440,217
114,Headphones,20-12-2023,615,7,Appliances,West,313,302
111,Blender,15-10-2023,1417,7,Electronics,South,495,922
108,Blender,20-12-2023,103,9,Appliances,East,109,-6
103,Blender,10-08-2023,577,2,Electronics,South,106,471
107,Headphones,01-10-2023,660,6,Electronics,North,569,91
103,Blender,25-03-2023,242,9,Appliances,East,390,-148
107,Blender,05-09-2023,107,2,Appliances,West,106,1
114,Smartphone,20-03-2023,1184,2,Electronics,South,538,646
111,Laptop,05-04-2023,178,5,Electronics,South,193,-15
112,Coffee Maker,15-01-2023,755,8,Electronics,West,38,717
113,Laptop,20-03-2023,901,9,Electronics,South,204,697
102,Microwave,12-07-2023,1399,2,Appliances,North,491,908
110,Laptop,01-10-2023,57,5,Electronics,South,336,-279
106,Blender,12-07-2023,78,7,Appliances,West,274,-196
103,Smartphone,03-11-2023,1185,6,Electronics,East,151,1034
103,Microwave,25-03-2023,996,6,Appliances,West,214,782
109,Blender,10-02-2023,180,7,Electronics,South,61,119
107,Headphones,03-11-2023,237,3,Electronics,North,598,-361
105,Coffee Maker,12-07-2023,758,3,Electronics,West,339,419
112,Smartphone,12-07-2023,1437,9,Electronics,North,401,1036
110,Headphones,05-09-2023,1277,8,Appliances,North,85,1192
107,Smartphone,25-03-2023,261,5,Appliances,East,302,-41
109,Microwave,20-03-2023,325,6,Electronics,East,493,-168
101,Headphones,10-02-2023,1146,1,Electronics,South,485,661
107,Smartphone,10-08-2023,292,1,Electronics,North,278,14
106,Coffee Maker,15-01-2023,1175,4,Appliances,North,107,1068
110,Coffee Maker,20-06-2023,1036,2,Electronics,East,563,473
114,Blender,05-04-2023,734,7,Electronics,East,137,597
112,Smartphone,12-07-2023,220,2,Electronics,South,302,-82
109,Blender,25-03-2023,702,2,Electronics,North,44,658
101,Laptop,20-06-2023,237,5,Appliances,West,399,-162
113,Headphones,03-11-2023,1159,4,Electronics,East,333,826
104,Blender,05-04-2023,101,8,Electronics,South,234,-133
109,Headphones,20-12-2023,160,4,Electronics,North,142,18
104,Blender,05-04-2023,926,6,Electronics,North,282,644
110,Laptop,20-12-2023,1116,5,Appliances,East,470,646
103,Coffee Maker,10-08-2023,260,2,Appliances,South,215,45
109,Laptop,10-08-2023,1273,8,Appliances,West,256,1017
113,Smartphone,03-11-2023,907,2,Electronics,East,557,350
102,Coffee Maker,10-08-2023,676,9,Electronics,South,383,293
104,Coffee Maker,15-10-2023,1099,9,Electronics,North,30,1069
106,Laptop,15-05-2023,348,3,Electronics,West,582,-234
102,Headphones,15-05-2023,1150,4,Electronics,South,589,561
108,Microwave,05-04-2023,973,8,Electronics,West,449,524
108,Blender,10-08-2023,186,9,Appliances,South,190,-4
101,Laptop,05-09-2023,1093,3,Electronics,South,190,903
112,Headphones,12-07-2023,489,5,Electronics,South,157,332
103,Headphones,20-06-2023,260,8,Electronics,West,180,80
110,Headphones,20-06-2023,801,3,Appliances,East,473,328
109,Microwave,15-05-2023,484,7,Electronics,West,500,-16
105,Smartphone,05-04-2023,829,8,Electronics,West,492,337
106,Blender,03-11-2023,1280,3,Electronics,West,59,1221
104,Microwave,25-03-2023,488,2,Appliances,South,502,-14
110,Laptop,20-03-2023,715,7,Electronics,North,586,129
102,Microwave,20-03-2023,1115,9,Appliances,South,109,1006
111,Headphones,15-05-2023,460,1,Electronics,North,68,392
108,Smartphone,25-03-2023,855,3,Electronics,West,269,586
111,Laptop,15-10-2023,659,5,Electronics,East,586,73
113,Laptop,15-10-2023,476,3,Appliances,West,366,110
106,Smartphone,15-05-2023,1348,1,Electronics,East,309,1039
105,Laptop,20-03-2023,951,7,Electronics,East,145,806
109,Laptop,25-03-2023,991,7,Electronics,South,298,693
101,Microwave,10-08-2023,791,8,Electronics,East,364,427
105,Microwave,05-04-2023,1442,5,Appliances,West,341,1101
106,Smartphone,03-11-2023,1293,5,Appliances,West,82,1211
105,Blender,20-06-2023,1305,5,Appliances,South,97,1208
106,Coffee Maker,05-09-2023,377,1,Appliances,South,63,314
106,Blender,10-02-2023,101,5,Electronics,North,415,-314
107,Microwave,20-12-2023,425,6,Electronics,North,278,147
104,Laptop,20-12-2023,312,1,Electronics,North,140,172
114,Microwave,05-04-2023,316,7,Electronics,North,123,193
111,Blender,10-08-2023,408,1,Appliances,East,439,-31
114,Smartphone,01-10-2023,1390,2,Electronics,South,208,1182
114,Blender,20-03-2023,1397,2,Appliances,North,76,1321
114,Smartphone,20-12-2023,701,5,Electronics,West,405,296
108,Coffee Maker,10-08-2023,1494,7,Appliances,North,231,1263
107,Microwave,20-12-2023,95,1,Electronics,West,474,-379
109,Laptop,01-10-2023,649,1,Appliances,West,326,323
107,Laptop,15-05-2023,769,1,Appliances,West,337,432
103,Blender,25-03-2023,1342,6,Appliances,East,522,820
103,Coffee Maker,20-06-2023,650,2,Appliances,North,367,283
108,Smartphone,12-07-2023,430,1,Electronics,South,95,335
105,Coffee Maker,15-05-2023,167,6,Electronics,West,451,-284
104,Smartphone,05-04-2023,165,2,Electronics,South,569,-404
108,Laptop,15-05-2023,309,6,Electronics,West,522,-213
106,Blender,05-04-2023,1148,8,Electronics,East,346,802
102,Smartphone,12-07-2023,354,2,Appliances,South,104,250
104,Blender,15-01-2023,56,9,Appliances,North,88,-32
112,Smartphone,01-10-2023,415,8,Electronics,North,415,0
111,Headphones,20-06-2023,572,1,Electronics,North,44,528
104,Coffee Maker,05-09-2023,1421,7,Appliances,West,260,1161
106,Smartphone,05-09-2023,1288,6,Electronics,North,228,1060
106,Laptop,01-10-2023,478,6,Appliances,East,383,95
101,Smartphone,10-02-2023,840,6,Electronics,North,64,776
114,Coffee Maker,20-12-2023,796,6,Electronics,West,191,605
108,Microwave,10-08-2023,416,7,Electronics,East,500,-84
106,Coffee Maker,15-01-2023,362,3,Appliances,North,560,-198
103,Microwave,01-10-2023,587,6,Electronics,East,452,135
114,Coffee Maker,05-09-2023,970,3,Appliances,East,377,593
109,Laptop,15-05-2023,1127,7,Appliances,West,176,951
102,Headphones,10-08-2023,914,7,Electronics,East,403,511
111,Blender,15-01-2023,1237,8,Appliances,North,445,792
108,Blender,25-03-2023,831,2,Electronics,East,523,308
110,Coffee Maker,25-03-2023,383,9,Electronics,South,588,-205
103,Laptop,10-08-2023,847,5,Appliances,West,285,562
113,Smartphone,01-10-2023,397,9,Electronics,North,132,265
112,Headphones,05-04-2023,322,5,Electronics,South,150,172
105,Laptop,05-04-2023,1012,7,Appliances,South,448,564
106,Microwave,15-05-2023,769,9,Appliances,North,379,390
110,Laptop,15-01-2023,1487,4,Electronics,North,71,1416
106,Smartphone,15-01-2023,549,2,Appliances,West,396,153
104,Smartphone,10-08-2023,1166,9,Electronics,West,58,1108
103,Coffee Maker,20-03-2023,734,2,Electronics,North,43,691
104,Coffee Maker,25-03-2023,128,3,Appliances,East,514,-386
101,Headphones,15-01-2023,671,2,Appliances,South,218,453
104,Headphones,10-08-2023,1290,3,Electronics,West,324,966
101,Coffee Maker,12-07-2023,996,6,Electronics,North,212,784
112,Laptop,10-02-2023,407,3,Appliances,West,577,-170
101,Smartphone,12-07-2023,667,8,Electronics,North,66,601
110,Coffee Maker,20-06-2023,556,6,Appliances,South,43,513
114,Smartphone,01-10-2023,1254,7,Electronics,North,188,1066
106,Coffee Maker,15-05-2023,625,1,Electronics,West,523,102
105,Coffee Maker,15-01-2023,1319,3,Electronics,North,358,961
114,Coffee Maker,20-06-2023,293,3,Electronics,East,112,181
111,Coffee Maker,05-09-2023,555,2,Appliances,South,585,-30
104,Headphones,20-06-2023,471,7,Appliances,East,589,-118
113,Microwave,03-11-2023,1393,9,Electronics,South,598,795
111,Coffee Maker,20-12-2023,1160,4,Electronics,North,51,1109
103,Headphones,10-08-2023,266,5,Electronics,East,161,105
101,Headphones,15-01-2023,1351,3,Appliances,North,494,857
106,Blender,10-02-2023,1058,9,Electronics,South,485,573
102,Smartphone,01-10-2023,1242,4,Electronics,South,331,911
108,Microwave,10-08-2023,379,5,Electronics,South,296,83
110,Laptop,03-11-2023,699,1,Appliances,East,424,275
105,Smartphone,10-08-2023,440,2,Electronics,South,149,291
107,Headphones,03-11-2023,430,9,Appliances,North,275,155
110,Laptop,15-05-2023,1379,2,Electronics,West,597,782
112,Blender,15-05-2023,791,5,Electronics,East,67,724
102,Blender,25-03-2023,869,8,Electronics,West,274,595
113,Microwave,25-03-2023,722,3,Electronics,West,50,672
108,Headphones,05-04-2023,562,6,Appliances,North,139,423
102,Laptop,20-03-2023,998,4,Electronics,West,423,575
104,Headphones,15-01-2023,1261,7,Appliances,South,439,822
101,Laptop,15-01-2023,979,3,Electronics,North,37,942
105,Smartphone,15-10-2023,962,6,Appliances,East,473,489
109,Headphones,03-11-2023,693,9,Appliances,East,357,336
101,Microwave,20-06-2023,476,1,Appliances,East,319,157
109,Coffee Maker,15-01-2023,551,3,Appliances,North,540,11
111,Coffee Maker,15-01-2023,779,2,Appliances,East,390,389
108,Smartphone,20-03-2023,1333,8,Appliances,North,248,1085
106,Laptop,05-09-2023,120,7,Electronics,South,435,-315
107,Coffee Maker,25-03-2023,527,2,Electronics,North,249,278
103,Microwave,25-03-2023,1251,6,Electronics,East,136,1115
114,Headphones,10-02-2023,506,3,Appliances,North,315,191
101,Coffee Maker,15-01-2023,238,8,Electronics,North,37,201
105,Headphones,20-03-2023,340,3,Electronics,West,218,122
114,Laptop,01-10-2023,969,9,Appliances,North,110,859
112,Smartphone,25-03-2023,341,1,Appliances,West,137,204
112,Coffee Maker,20-03-2023,805,5,Appliances,West,350,455
102,Smartphone,12-07-2023,1356,3,Electronics,North,375,981
114,Blender,20-12-2023,426,6,Appliances,South,357,69
105,Microwave,05-09-2023,1229,2,Appliances,West,584,645
108,Coffee Maker,15-01-2023,557,9,Appliances,North,331,226
111,Coffee Maker,20-12-2023,1486,6,Appliances,South,229,1257
109,Laptop,10-02-2023,577,7,Appliances,West,448,129
102,Smartphone,03-11-2023,1428,5,Appliances,North,68,1360
112,Blender,20-06-2023,608,9,Electronics,North,336,272
103,Coffee Maker,25-03-2023,1260,1,Appliances,East,33,1227
103,Headphones,12-07-2023,1104,5,Electronics,East,106,998
101,Coffee Maker,01-10-2023,309,6,Electronics,West,497,-188
108,Microwave,03-11-2023,470,7,Electronics,West,208,262
106,Microwave,20-03-2023,353,4,Appliances,West,305,48
112,Laptop,15-05-2023,991,1,Appliances,North,181,810
113,Microwave,10-08-2023,1112,8,Electronics,West,193,919
108,Coffee Maker,15-01-2023,591,4,Electronics,North,319,272
111,Headphones,15-01-2023,1351,3,Electronics,West,407,944
109,Blender,12-07-2023,1276,7,Electronics,North,339,937
105,Blender,20-03-2023,1139,2,Electronics,North,418,721
114,Coffee Maker,05-04-2023,157,8,Appliances,East,212,-55
112,Blender,15-01-2023,317,6,Electronics,South,335,-18
114,Coffee Maker,05-04-2023,271,7,Appliances,North,101,170
103,Smartphone,01-10-2023,1163,5,Electronics,West,248,915
105,Coffee Maker,15-05-2023,742,9,Appliances,East,202,540
105,Smartphone,12-07-2023,304,5,Appliances,West,301,3
105,Coffee Maker,03-11-2023,302,5,Appliances,West,497,-195
103,Microwave,20-12-2023,306,3,Electronics,North,298,8
111,Microwave,20-03-2023,432,1,Electronics,North,49,383
114,Microwave,20-03-2023,491,2,Appliances,South,532,-41
110,Laptop,15-10-2023,648,8,Electronics,North,176,472
114,Laptop,01-10-2023,1163,1,Appliances,North,458,705
104,Laptop,01-10-2023,439,7,Electronics,South,194,245
109,Laptop,05-09-2023,631,5,Appliances,West,339,292
113,Coffee Maker,10-08-2023,1117,3,Appliances,South,547,570
110,Laptop,25-03-2023,647,7,Electronics,East,43,604
109,Microwave,25-03-2023,68,9,Appliances,East,161,-93
102,Blender,15-10-2023,1174,2,Electronics,East,468,706
108,Blender,20-06-2023,656,8,Appliances,North,292,364
108,Headphones,10-02-2023,1430,9,Electronics,South,254,1176
107,Headphones,12-07-2023,82,3,Appliances,South,287,-205
108,Blender,15-05-2023,1302,2,Electronics,East,263,1039
114,Blender,20-03-2023,911,7,Appliances,North,365,546
103,Smartphone,10-08-2023,204,5,Electronics,North,438,-234
113,Laptop,05-04-2023,1496,5,Electronics,North,53,1443
106,Headphones,12-07-2023,954,5,Appliances,West,300,654
101,Coffee Maker,20-06-2023,1319,4,Electronics,East,124,1195
107,Microwave,20-12-2023,454,5,Electronics,West,171,283
101,Smartphone,12-07-2023,893,4,Appliances,North,110,783
109,Microwave,20-06-2023,1234,6,Electronics,North,303,931
101,Blender,20-03-2023,796,4,Electronics,North,305,491
101,Laptop,10-02-2023,1190,2,Appliances,South,494,696
107,Laptop,20-06-2023,320,9,Electronics,East,237,83
102,Blender,20-03-2023,819,2,Appliances,South,325,494
114,Blender,20-03-2023,221,9,Electronics,West,68,153
105,Laptop,10-02-2023,323,6,Electronics,South,317,6
108,Smartphone,25-03-2023,308,9,Appliances,East,153,155
108,Coffee Maker,12-07-2023,1208,9,Electronics,South,312,896
103,Laptop,15-10-2023,471,3,Electronics,North,209,262
107,Coffee Maker,15-01-2023,1494,1,Electronics,West,126,1368
103,Microwave,15-01-2023,1259,1,Electronics,North,220,1039
106,Blender,15-10-2023,413,3,Appliances,North,103,310
106,Coffee Maker,20-12-2023,427,5,Appliances,North,476,-49
103,Microwave,05-04-2023,629,3,Appliances,East,526,103
107,Microwave,01-10-2023,940,9,Appliances,South,590,350
103,Coffee Maker,05-04-2023,771,9,Electronics,West,513,258
108,Blender,01-10-2023,1269,3,Appliances,North,145,1124
110,Smartphone,15-10-2023,930,3,Electronics,North,564,366
104,Headphones,15-01-2023,1171,5,Electronics,South,127,1044
113,Headphones,15-05-2023,654,2,Electronics,West,357,297
101,Smartphone,15-01-2023,71,6,Appliances,East,436,-365
104,Laptop,05-04-2023,1245,7,Electronics,South,342,903
114,Microwave,10-08-2023,432,9,Electronics,North,177,255
107,Blender,15-10-2023,183,6,Appliances,North,371,-188
111,Coffee Maker,20-12-2023,1499,3,Electronics,East,524,975
104,Laptop,05-04-2023,1098,5,Appliances,South,52,1046
113,Smartphone,15-05-2023,552,4,Appliances,East,134,418
106,Smartphone,12-07-2023,1258,5,Electronics,East,587,671
109,Coffee Maker,01-10-2023,1158,8,Appliances,West,251,907
101,Headphones,15-01-2023,193,8,Electronics,North,44,149
113,Headphones,20-12-2023,1485,6,Appliances,South,107,1378
105,Laptop,10-02-2023,273,1,Appliances,West,351,-78
111,Coffee Maker,10-08-2023,269,8,Electronics,North,270,-1
107,Headphones,20-03-2023,228,8,Appliances,North,47,181
101,Blender,15-05-2023,482,2,Appliances,West,483,-1
114,Coffee Maker,05-04-2023,314,4,Appliances,North,472,-158
104,Microwave,01-10-2023,1003,2,Appliances,South,306,697
106,Laptop,10-02-2023,478,4,Appliances,North,453,25
102,Laptop,20-12-2023,465,7,Appliances,South,505,-40
110,Headphones,20-06-2023,776,9,Electronics,North,56,720
105,Coffee Maker,25-03-2023,246,8,Electronics,South,543,-297
111,Blender,15-01-2023,1126,9,Electronics,North,493,633
110,Coffee Maker,03-11-2023,529,8,Electronics,North,392,137
101,Smartphone,25-03-2023,1403,2,Appliances,North,412,991
106,Smartphone,15-05-2023,1324,7,Appliances,East,554,770
106,Laptop,20-06-2023,939,2,Electronics,West,411,528
113,Headphones,20-06-2023,974,2,Electronics,North,213,761
104,Headphones,20-12-2023,172,4,Electronics,East,223,-51
113,Headphones,20-06-2023,1460,1,Electronics,West,491,969
108,Laptop,20-03-2023,1412,5,Electronics,North,85,1327
104,Microwave,15-05-2023,827,6,Appliances,West,259,568
108,Laptop,03-11-2023,397,9,Electronics,East,518,-121
113,Coffee Maker,12-07-2023,78,8,Electronics,West,57,21
108,Coffee Maker,25-03-2023,1024,2,Appliances,North,213,811
105,Coffee Maker,03-11-2023,84,1,Appliances,West,454,-370
113,Headphones,12-07-2023,1469,2,Appliances,West,404,1065
104,Blender,10-02-2023,672,7,Appliances,North,70,602
112,Coffee Maker,05-09-2023,1367,4,Appliances,East,513,854
113,Smartphone,10-08-2023,638,5,Appliances,East,289,349
102,Laptop,10-08-2023,1422,7,Appliances,West,470,952
111,Coffee Maker,12-07-2023,1220,3,Appliances,South,113,1107
103,Microwave,05-09-2023,1140,2,Electronics,West,75,1065
103,Laptop,20-12-2023,953,7,Appliances,South,469,484
104,Smartphone,03-11-2023,569,5,Electronics,West,548,21
104,Coffee Maker,05-09-2023,171,1,Electronics,East,467,-296
110,Blender,15-01-2023,389,1,Electronics,West,165,224
111,Headphones,10-02-2023,224,9,Electronics,East,212,12
111,Smartphone,15-05-2023,646,5,Electronics,South,201,445
105,Blender,05-09-2023,500,1,Electronics,West,568,-68
104,Smartphone,05-04-2023,606,7,Appliances,North,149,457
111,Smartphone,15-10-2023,1209,9,Electronics,West,310,899
114,Headphones,20-12-2023,1089,1,Electronics,North,337,752
110,Smartphone,10-08-2023,1406,4,Appliances,North,306,1100
108,Laptop,05-04-2023,1268,3,Appliances,South,559,709
106,Coffee Maker,10-02-2023,58,5,Electronics,East,324,-266
106,Headphones,05-09-2023,383,7,Electronics,North,82,301
108,Blender,25-03-2023,1406,8,Appliances,North,461,945
107,Laptop,10-08-2023,1066,2,Appliances,East,81,985
110,Blender,15-01-2023,376,7,Electronics,East,101,275
